SalaryHistory_ID,Employee_ID,Year,Annual_Salary,Hike_Pct,Bonus_INR
SAL01643,EMP0497,2026,1140601,7.1,92072
SAL01644,EMP0498,2023,1372445,0.0,83751
SAL01645,EMP0498,2024,1522928,11.0,53293
SAL01646,EMP0498,2025,1623043,6.6,153106
SAL01647,EMP0498,2026,1793943,10.5,231893
SAL01648,EMP0499,2023,496742,0.0,11869
SAL01649,EMP0499,2024,541968,9.1,77373
SAL01650,EMP0499,2025,625540,15.4,72491
SAL01651,EMP0499,2026,670201,7.1,60339
SAL01652,EMP0500,2025,2998288,0.0,265300
SAL01653,EMP0500,2026,3409586,13.7,351931
SAL01654,EMP0501,2023,1924564,0.0,165372
SAL01655,EMP0501,2024,2103189,9.3,105110
SAL01656,EMP0501,2025,2210302,5.1,288683
SAL01657,EMP0501,2026,2464721,11.5,1163
SAL01658,EMP0502,2023,408910,0.0,41068
SAL01659,EMP0502,2024,447362,9.4,62550
SAL01660,EMP0502,2025,512862,14.6,18603
SAL01661,EMP0502,2026,562812,9.7,57328
SAL01662,EMP0503,2023,1283642,0.0,8712
SAL01663,EMP0503,2024,1505612,17.3,201699
SAL01664,EMP0503,2025,1751261,16.3,237732
SAL01665,EMP0503,2026,1957568,11.8,12601
SAL01666,EMP0504,2023,1335753,0.0,107150
SAL01667,EMP0504,2024,1550498,16.1,158861
SAL01668,EMP0504,2025,1788772,15.4,217793
SAL01669,EMP0504,2026,1959414,9.5,235108
SAL01670,EMP0505,2023,1116677,0.0,83249
SAL01671,EMP0505,2024,1250136,12.0,101745
SAL01672,EMP0505,2025,1439322,15.1,143526
SAL01673,EMP0505,2026,1545281,7.4,63525
SAL01674,EMP0506,2024,1826268,0.0,96029
SAL01675,EMP0506,2025,2103094,15.2,253495
SAL01676,EMP0506,2026,2359383,12.2,272993
SAL01677,EMP0507,2023,730549,0.0,106721
SAL01678,EMP0507,2024,821131,12.4,72973
SAL01679,EMP0507,2025,886141,7.9,40787
SAL01680,EMP0507,2026,1038374,17.2,29265
SAL01681,EMP0508,2023,439815,0.0,40655
SAL01682,EMP0508,2024,494596,12.5,11071
SAL01683,EMP0508,2025,581077,17.5,29189
SAL01684,EMP0508,2026,631946,8.8,62014
SAL01685,EMP0509,2023,2879251,0.0,223401
SAL01686,EMP0509,2024,3349155,16.3,360966
SAL01687,EMP0509,2025,3621687,8.1,201553
SAL01688,EMP0509,2026,3851466,6.3,37056
SAL01689,EMP0510,2023,1608187,0.0,8739
SAL01690,EMP0510,2024,1799546,11.9,213907
SAL01691,EMP0510,2025,2013321,11.9,293217
SAL01692,EMP0510,2026,2330930,15.8,136736
SAL01693,EMP0511,2023,1484991,0.0,111424
SAL01694,EMP0511,2024,1747999,17.7,64813
SAL01695,EMP0511,2025,1949442,11.5,221975
SAL01696,EMP0511,2026,2220124,13.9,232283
SAL01697,EMP0512,2023,631215,0.0,87386
SAL01698,EMP0512,2024,697697,10.5,54232
SAL01699,EMP0512,2025,781173,12.0,6019
SAL01700,EMP0512,2026,836671,7.1,122461
SAL01701,EMP0513,2025,495696,0.0,45861
SAL01702,EMP0513,2026,519908,4.9,73940
SAL01703,EMP0514,2023,281608,0.0,21439
SAL01704,EMP0514,2024,322596,14.6,19045
SAL01705,EMP0514,2025,371632,15.2,6585
SAL01706,EMP0514,2026,407400,9.6,53142
SAL01707,EMP0515,2023,812235,0.0,87698
SAL01708,EMP0515,2024,932801,14.8,115846
SAL01709,EMP0515,2025,1093847,17.3,126193
SAL01710,EMP0515,2026,1148967,5.0,34298
SAL01711,EMP0516,2023,841992,0.0,43019
SAL01712,EMP0516,2024,888371,5.5,131646
SAL01713,EMP0516,2025,934168,5.2,16958
SAL01714,EMP0516,2026,1023842,9.6,6760
SAL01715,EMP0517,2023,454314,0.0,66040
SAL01716,EMP0517,2024,472740,4.1,38267
SAL01717,EMP0517,2025,497188,5.2,47158
SAL01718,EMP0517,2026,534336,7.5,61948
SAL01719,EMP0518,2023,1513046,0.0,75531
SAL01720,EMP0518,2024,1592884,5.3,29921
SAL01721,EMP0518,2025,1682150,5.6,4303
SAL01722,EMP0518,2026,1903869,13.2,150081
SAL01723,EMP0519,2023,1181647,0.0,79423
SAL01724,EMP0519,2024,1312454,11.1,152005
SAL01725,EMP0519,2025,1388189,5.8,64145
SAL01726,EMP0519,2026,1473055,6.1,30655
SAL01727,EMP0520,2023,1320668,0.0,112229
SAL01728,EMP0520,2024,1501923,13.7,200940
SAL01729,EMP0520,2025,1579709,5.2,178397
SAL01730,EMP0520,2026,1742085,10.3,215518
SAL01731,EMP0521,2023,505304,0.0,50122
SAL01732,EMP0521,2024,554659,9.8,57242
SAL01733,EMP0521,2025,607144,9.5,11708
SAL01734,EMP0521,2026,646545,6.5,30272
SAL01735,EMP0522,2023,1489161,0.0,173949
SAL01736,EMP0522,2024,1616952,8.6,171548
SAL01737,EMP0522,2025,1701299,5.2,93400
SAL01738,EMP0522,2026,1929660,13.4,23613
SAL01739,EMP0523,2024,1592647,0.0,8891
SAL01740,EMP0523,2025,1677248,5.3,248764
SAL01741,EMP0523,2026,1798514,7.2,72235
SAL01742,EMP0524,2023,989618,0.0,100775
SAL01743,EMP0524,2024,1011616,2.2,81308
SAL01744,EMP0524,2025,1085980,7.4,159116
SAL01745,EMP0524,2026,1138817,4.9,80674
SAL01746,EMP0525,2025,738326,0.0,85082
SAL01747,EMP0525,2026,767801,4.0,45650
SAL01748,EMP0526,2023,374376,0.0,51675
SAL01749,EMP0526,2024,397087,6.1,42953
SAL01750,EMP0526,2025,417089,5.0,25804
SAL01751,EMP0526,2026,446760,7.1,27677
SAL01752,EMP0527,2023,1993188,0.0,86372
SAL01753,EMP0527,2024,2219098,11.3,159593
SAL01754,EMP0527,2025,2446441,10.2,190222
SAL01755,EMP0527,2026,2747634,12.3,170502
SAL01756,EMP0528,2023,1109925,0.0,10061
SAL01757,EMP0528,2024,1179458,6.3,137357
SAL01758,EMP0528,2025,1378928,16.9,191247
SAL01759,EMP0528,2026,1586123,15.0,57915
SAL01760,EMP0529,2024,700200,0.0,84256
SAL01761,EMP0529,2025,726673,3.8,87540
SAL01762,EMP0529,2026,744024,2.4,24114
SAL01763,EMP0530,2025,682846,0.0,84790
SAL01764,EMP0530,2026,740125,8.4,83368
SAL01765,EMP0531,2023,302131,0.0,26671
SAL01766,EMP0531,2024,349830,15.8,26304
SAL01767,EMP0531,2025,395180,13.0,46029
SAL01768,EMP0531,2026,459735,16.3,32477
SAL01769,EMP0532,2023,811501,0.0,4569
SAL01770,EMP0532,2024,856362,5.5,34059
SAL01771,EMP0532,2025,903101,5.5,93576
SAL01772,EMP0532,2026,1027056,13.7,55500
SAL01773,EMP0533,2023,330527,0.0,17906
SAL01774,EMP0533,2024,370633,12.1,45971
SAL01775,EMP0533,2025,434847,17.3,63759
SAL01776,EMP0533,2026,490038,12.7,72107
SAL01777,EMP0534,2023,334897,0.0,32493
SAL01778,EMP0534,2024,383713,14.6,41416
SAL01779,EMP0534,2025,430022,12.1,10860
SAL01780,EMP0534,2026,500035,16.3,41442
SAL01781,EMP0535,2024,455920,0.0,57347
SAL01782,EMP0535,2025,468033,2.7,6675
SAL01783,EMP0535,2026,477681,2.1,65793
SAL01784,EMP0536,2025,586243,0.0,65249
SAL01785,EMP0536,2026,605381,3.3,1823
SAL01786,EMP0537,2025,1014093,0.0,131356
SAL01787,EMP0537,2026,1190356,17.4,30331
SAL01788,EMP0538,2026,581804,0.0,52166
SAL01789,EMP0539,2026,2291223,0.0,213010
SAL01790,EMP0540,2023,860282,0.0,38542
SAL01791,EMP0540,2024,909836,5.8,99543
SAL01792,EMP0540,2025,976799,7.4,28464
SAL01793,EMP0540,2026,1049729,7.5,47351
SAL01794,EMP0541,2023,410220,0.0,16540
SAL01795,EMP0541,2024,436125,6.3,21332
SAL01796,EMP0541,2025,478616,9.7,34224
SAL01797,EMP0541,2026,536738,12.1,53589
SAL01798,EMP0542,2024,454690,0.0,57565
SAL01799,EMP0542,2025,486496,7.0,30360
SAL01800,EMP0542,2026,535173,10.0,14641
SAL01801,EMP0543,2023,1475615,0.0,33352
SAL01802,EMP0543,2024,1630291,10.5,115703
SAL01803,EMP0543,2025,1785810,9.5,210991
SAL01804,EMP0543,2026,1911035,7.0,262447
SAL01805,EMP0544,2023,1723123,0.0,243238
SAL01806,EMP0544,2024,1817964,5.5,261185
SAL01807,EMP0544,2025,1940127,6.7,162046
SAL01808,EMP0544,2026,1998977,3.0,256000
SAL01809,EMP0545,2024,537424,0.0,66271
SAL01810,EMP0545,2025,566361,5.4,80857
SAL01811,EMP0545,2026,578950,2.2,59159
SAL01812,EMP0546,2023,1582147,0.0,23475
SAL01813,EMP0546,2024,1795363,13.5,176607
SAL01814,EMP0546,2025,2096062,16.7,260065
SAL01815,EMP0546,2026,2233491,6.6,49308
SAL01816,EMP0547,2023,691284,0.0,50155
SAL01817,EMP0547,2024,750808,8.6,108393
SAL01818,EMP0547,2025,791943,5.5,10811
SAL01819,EMP0547,2026,927578,17.1,69482
SAL01820,EMP0548,2023,1325146,0.0,109416
SAL01821,EMP0548,2024,1468545,10.8,87285
SAL01822,EMP0548,2025,1688973,15.0,9670
SAL01823,EMP0548,2026,1956601,15.8,138888
SAL01824,EMP0549,2026,1663621,0.0,68810
SAL01825,EMP0550,2025,540885,0.0,56379
SAL01826,EMP0550,2026,563710,4.2,34240
SAL01827,EMP0551,2023,450624,0.0,54275
SAL01828,EMP0551,2024,484049,7.4,37461
SAL01829,EMP0551,2025,515218,6.4,48380
SAL01830,EMP0551,2026,536187,4.1,33679
SAL01831,EMP0552,2025,2402292,0.0,352933
SAL01832,EMP0552,2026,2549361,6.1,300604
SAL01833,EMP0553,2023,1314304,0.0,191442
SAL01834,EMP0553,2024,1417471,7.8,121348
SAL01835,EMP0553,2025,1509444,6.5,146198
SAL01836,EMP0553,2026,1741538,15.4,11675
SAL01837,EMP0554,2023,1621007,0.0,35399
SAL01838,EMP0554,2024,1876646,15.8,10967
SAL01839,EMP0554,2025,2093920,11.6,99274
SAL01840,EMP0554,2026,2267836,8.3,287090
SAL01841,EMP0555,2024,1537530,0.0,155773
SAL01842,EMP0555,2025,1703201,10.8,102806
SAL01843,EMP0555,2026,1967260,15.5,170531
SAL01844,EMP0556,2023,891651,0.0,124576
SAL01845,EMP0556,2024,956359,7.3,109286
SAL01846,EMP0556,2025,1043024,9.1,637
SAL01847,EMP0556,2026,1194964,14.6,127360
SAL01848,EMP0557,2023,414631,0.0,17139
SAL01849,EMP0557,2024,452126,9.0,35423
SAL01850,EMP0557,2025,514458,13.8,445
SAL01851,EMP0557,2026,558995,8.7,22329
SAL01852,EMP0558,2023,1491572,0.0,74033
SAL01853,EMP0558,2024,1634464,9.6,40611
SAL01854,EMP0558,2025,1742529,6.6,85340
SAL01855,EMP0558,2026,1928270,10.7,185189
SAL01856,EMP0559,2025,1771996,0.0,45253
SAL01857,EMP0559,2026,1939260,9.4,103524
SAL01858,EMP0560,2023,1126525,0.0,23143
SAL01859,EMP0560,2024,1288275,14.4,54479
SAL01860,EMP0560,2025,1510896,17.3,139817
SAL01861,EMP0560,2026,1614603,6.9,67064
SAL01862,EMP0561,2026,1786523,0.0,64425
SAL01863,EMP0562,2023,2232150,0.0,4662
SAL01864,EMP0562,2024,2364765,5.9,301800
SAL01865,EMP0562,2025,2593701,9.7,349707
SAL01866,EMP0562,2026,3014403,16.2,184325
SAL01867,EMP0563,2024,528930,0.0,18528
SAL01868,EMP0563,2025,550998,4.2,63077
SAL01869,EMP0563,2026,566399,2.8,44468
SAL01870,EMP0564,2023,2290780,0.0,275561
SAL01871,EMP0564,2024,2374238,3.6,90137
SAL01872,EMP0564,2025,2512696,5.8,365493
SAL01873,EMP0564,2026,2623551,4.4,6943
SAL01874,EMP0565,2023,1982630,0.0,98643
SAL01875,EMP0565,2024,2120757,7.0,107752
SAL01876,EMP0565,2025,2356597,11.1,160879
SAL01877,EMP0565,2026,2608796,10.7,17101
SAL01878,EMP0566,2024,1137160,0.0,27609
SAL01879,EMP0566,2025,1193248,4.9,65072
SAL01880,EMP0566,2026,1230310,3.1,39700
SAL01881,EMP0567,2026,962370,0.0,106616
SAL01882,EMP0568,2023,2904071,0.0,214657
SAL01883,EMP0568,2024,3141332,8.2,65732
SAL01884,EMP0568,2025,3482698,10.9,235313
SAL01885,EMP0568,2026,3869563,11.1,468877
SAL01886,EMP0569,2023,1400193,0.0,161063
SAL01887,EMP0569,2024,1523249,8.8,88013
SAL01888,EMP0569,2025,1684471,10.6,238949
SAL01889,EMP0569,2026,1969257,16.9,265609
SAL01890,EMP0570,2023,771594,0.0,110693
SAL01891,EMP0570,2024,868415,12.5,38390
SAL01892,EMP0570,2025,1008915,16.2,100873
SAL01893,EMP0570,2026,1163434,15.3,140883
SAL01894,EMP0571,2023,1288584,0.0,77128
SAL01895,EMP0571,2024,1429703,11.0,152979
SAL01896,EMP0571,2025,1620170,13.3,179829
SAL01897,EMP0571,2026,1905383,17.6,79192
SAL01898,EMP0572,2023,1266809,0.0,50825
SAL01899,EMP0572,2024,1430129,12.9,206403
SAL01900,EMP0572,2025,1555464,8.8,19116
SAL01901,EMP0572,2026,1830520,17.7,105515
SAL01902,EMP0573,2023,1358395,0.0,41152
SAL01903,EMP0573,2024,1582567,16.5,227103
SAL01904,EMP0573,2025,1732998,9.5,217383
SAL01905,EMP0573,2026,1913612,10.4,211438
SAL01906,EMP0574,2026,1070654,0.0,107182
SAL01907,EMP0575,2026,1915531,0.0,264573
SAL01908,EMP0576,2026,2510656,0.0,136647
SAL01909,EMP0577,2024,732870,0.0,599
SAL01910,EMP0577,2025,827014,12.8,119252
SAL01911,EMP0577,2026,944625,14.2,86595
SAL01912,EMP0578,2025,382727,0.0,42541
SAL01913,EMP0578,2026,413302,8.0,27701
SAL01914,EMP0579,2025,2626143,0.0,109700
SAL01915,EMP0579,2026,2780482,5.9,400166
SAL01916,EMP0580,2025,869490,0.0,25085
SAL01917,EMP0580,2026,934071,7.4,19829
SAL01918,EMP0581,2025,568641,0.0,27052
SAL01919,EMP0581,2026,626408,10.2,14064
SAL01920,EMP0582,2023,1228222,0.0,79274
SAL01921,EMP0582,2024,1344167,9.4,10808
SAL01922,EMP0582,2025,1515674,12.8,54361
SAL01923,EMP0582,2026,1686758,11.3,145379
SAL01924,EMP0583,2023,379501,0.0,42872
SAL01925,EMP0583,2024,408329,7.6,20899
SAL01926,EMP0583,2025,440509,7.9,12561
SAL01927,EMP0583,2026,501509,13.8,67120
SAL01928,EMP0584,2023,573460,0.0,70483
SAL01929,EMP0584,2024,599496,4.5,7644
SAL01930,EMP0584,2025,640902,6.9,15628
SAL01931,EMP0584,2026,669025,4.4,78248
SAL01932,EMP0585,2023,1629725,0.0,239717
SAL01933,EMP0585,2024,1858059,14.0,191556
SAL01934,EMP0585,2025,2078621,11.9,101684
SAL01935,EMP0585,2026,2242563,7.9,37729
SAL01936,EMP0586,2025,1685163,0.0,72359
SAL01937,EMP0586,2026,1793595,6.4,126337
SAL01938,EMP0587,2023,1263210,0.0,127057
SAL01939,EMP0587,2024,1341847,6.2,64505
SAL01940,EMP0587,2025,1503866,12.1,68181
SAL01941,EMP0587,2026,1689199,12.3,212105
SAL01942,EMP0588,2023,1354056,0.0,5633
SAL01943,EMP0588,2024,1563191,15.4,176619
SAL01944,EMP0588,2025,1705876,9.1,98980
SAL01945,EMP0588,2026,1810372,6.1,223507
SAL01946,EMP0589,2023,466244,0.0,4964
SAL01947,EMP0589,2024,483673,3.7,18500
SAL01948,EMP0589,2025,514117,6.3,53791
SAL01949,EMP0589,2026,537362,4.5,22883
SAL01950,EMP0590,2023,1381805,0.0,88313
SAL01951,EMP0590,2024,1421430,2.9,27463
SAL01952,EMP0590,2025,1496953,5.3,167333
SAL01953,EMP0590,2026,1554820,3.9,204949
SAL01954,EMP0591,2023,335734,0.0,27935
SAL01955,EMP0591,2024,390441,16.3,42023
SAL01956,EMP0591,2025,445306,14.1,13015
SAL01957,EMP0591,2026,499426,12.2,32075
SAL01958,EMP0592,2023,348935,0.0,3954
SAL01959,EMP0592,2024,372069,6.6,34692
SAL01960,EMP0592,2025,436887,17.4,18945
SAL01961,EMP0592,2026,477891,9.4,4347
SAL01962,EMP0593,2023,1382121,0.0,152550
SAL01963,EMP0593,2024,1602937,16.0,130133
SAL01964,EMP0593,2025,1863636,16.3,9259
SAL01965,EMP0593,2026,1975566,6.0,206927
SAL01966,EMP0594,2026,1182966,0.0,35637
SAL01967,EMP0595,2023,378803,0.0,36984
SAL01968,EMP0595,2024,400909,5.8,40094
SAL01969,EMP0595,2025,467041,16.5,62601
SAL01970,EMP0595,2026,533446,14.2,46375
SAL01971,EMP0596,2024,734894,0.0,69595
SAL01972,EMP0596,2025,862973,17.4,51859
SAL01973,EMP0596,2026,926757,7.4,109680
SAL01974,EMP0597,2024,2889494,0.0,279654
SAL01975,EMP0597,2025,3052607,5.6,112419
SAL01976,EMP0597,2026,3575400,17.1,439088
SAL01977,EMP0598,2026,1143258,0.0,144793
SAL01978,EMP0599,2023,1944276,0.0,85961
SAL01979,EMP0599,2024,2276550,17.1,59617
SAL01980,EMP0599,2025,2506193,10.1,152520
SAL01981,EMP0599,2026,2661784,6.2,22005
SAL01982,EMP0600,2025,583058,0.0,29626
SAL01983,EMP0600,2026,645753,10.8,61740
SAL01984,EMP0601,2023,1371560,0.0,118850
SAL01985,EMP0601,2024,1562437,13.9,21694
SAL01986,EMP0601,2025,1651510,5.7,242097
SAL01987,EMP0601,2026,1945699,17.8,147101
SAL01988,EMP0602,2023,791802,0.0,1312
SAL01989,EMP0602,2024,851465,7.5,79006
SAL01990,EMP0602,2025,958080,12.5,40646
SAL01991,EMP0602,2026,1099948,14.8,6859
SAL01992,EMP0603,2025,2054989,0.0,178933
SAL01993,EMP0603,2026,2401755,16.9,348631
SAL01994,EMP0604,2023,1222994,0.0,74591
SAL01995,EMP0604,2024,1295295,5.9,129089
SAL01996,EMP0604,2025,1321766,2.0,74820
SAL01997,EMP0604,2026,1379750,4.4,134654
SAL01998,EMP0605,2024,323598,0.0,29418
SAL01999,EMP0605,2025,377337,16.6,40874
SAL02000,EMP0605,2026,436689,15.7,34303
SAL02001,EMP0606,2023,797836,0.0,15362
SAL02002,EMP0606,2024,824727,3.4,116622
SAL02003,EMP0606,2025,844344,2.4,43276
SAL02004,EMP0606,2026,903944,7.1,45642
SAL02005,EMP0607,2023,1212927,0.0,85976
SAL02006,EMP0607,2024,1286600,6.1,67088
SAL02007,EMP0607,2025,1322768,2.8,9744
SAL02008,EMP0607,2026,1411500,6.7,29395
SAL02009,EMP0608,2023,453808,0.0,38763
SAL02010,EMP0608,2024,516377,13.8,64133
SAL02011,EMP0608,2025,587224,13.7,48211
SAL02012,EMP0608,2026,639236,8.9,38225
SAL02013,EMP0609,2023,534901,0.0,71575
SAL02014,EMP0609,2024,554209,3.6,6830
SAL02015,EMP0609,2025,591477,6.7,7527
SAL02016,EMP0609,2026,606334,2.5,62331
SAL02017,EMP0610,2023,302377,0.0,17668
SAL02018,EMP0610,2024,340059,12.5,49382
SAL02019,EMP0610,2025,393805,15.8,28082
SAL02020,EMP0610,2026,455167,15.6,28401
SAL02021,EMP0611,2023,780784,0.0,83692
SAL02022,EMP0611,2024,813240,4.2,85140
SAL02023,EMP0611,2025,841322,3.5,47907
SAL02024,EMP0611,2026,907971,7.9,4474
SAL02025,EMP0612,2023,1166342,0.0,131019
SAL02026,EMP0612,2024,1190621,2.1,121837
SAL02027,EMP0612,2025,1252985,5.2,8217
SAL02028,EMP0612,2026,1347068,7.5,161761
SAL02029,EMP0613,2023,991447,0.0,37961
SAL02030,EMP0613,2024,1055915,6.5,24901
SAL02031,EMP0613,2025,1209157,14.5,165189
SAL02032,EMP0613,2026,1360952,12.6,20395
SAL02033,EMP0614,2023,465506,0.0,65578
SAL02034,EMP0614,2024,548775,17.9,309
SAL02035,EMP0614,2025,630853,15.0,37060
SAL02036,EMP0614,2026,727480,15.3,25289
SAL02037,EMP0615,2023,858351,0.0,88254
SAL02038,EMP0615,2024,985779,14.8,110261
SAL02039,EMP0615,2025,1049163,6.4,152223
SAL02040,EMP0615,2026,1130192,7.7,110237
SAL02041,EMP0616,2023,709429,0.0,53176
SAL02042,EMP0616,2024,752592,6.1,4062
SAL02043,EMP0616,2025,801525,6.5,11879
SAL02044,EMP0616,2026,869177,8.4,116215
SAL02045,EMP0617,2023,285566,0.0,13683
SAL02046,EMP0617,2024,334046,17.0,21422
SAL02047,EMP0617,2025,359429,7.6,12162
SAL02048,EMP0617,2026,406281,13.0,467
SAL02049,EMP0618,2025,919542,0.0,45652
SAL02050,EMP0618,2026,961921,4.6,100458
SAL02051,EMP0619,2026,566706,0.0,7151
SAL02052,EMP0620,2023,4553795,0.0,289750
SAL02053,EMP0620,2024,5367376,17.9,136789
SAL02054,EMP0620,2025,5780228,7.7,797476
SAL02055,EMP0620,2026,6585153,13.9,405095
SAL02056,EMP0621,2023,301104,0.0,24847
SAL02057,EMP0621,2024,325205,8.0,6192
SAL02058,EMP0621,2025,381073,17.2,19191
SAL02059,EMP0621,2026,419874,10.2,3439
SAL02060,EMP0622,2023,1384956,0.0,2045
SAL02061,EMP0622,2024,1488467,7.5,16726
SAL02062,EMP0622,2025,1747381,17.4,124612
SAL02063,EMP0622,2026,2040134,16.8,44939
SAL02064,EMP0623,2026,703168,0.0,90583
SAL02065,EMP0624,2023,567824,0.0,43836
SAL02066,EMP0624,2024,587699,3.5,14435
SAL02067,EMP0624,2025,610611,3.9,79131
SAL02068,EMP0624,2026,644881,5.6,87277
SAL02069,EMP0625,2023,2006051,0.0,6089
SAL02070,EMP0625,2024,2250850,12.2,2977
SAL02071,EMP0625,2025,2469311,9.7,174438
SAL02072,EMP0625,2026,2797209,13.3,216567
SAL02073,EMP0626,2023,1392086,0.0,93876
SAL02074,EMP0626,2024,1503811,8.0,41234
SAL02075,EMP0626,2025,1734992,15.4,210388
SAL02076,EMP0626,2026,1995720,15.0,218730
SAL02077,EMP0627,2023,944991,0.0,123690
SAL02078,EMP0627,2024,1037582,9.8,113298
SAL02079,EMP0627,2025,1138668,9.7,62555
SAL02080,EMP0627,2026,1343294,18.0,94767
SAL02081,EMP0628,2023,2549196,0.0,14748
SAL02082,EMP0628,2024,2892779,13.5,78681
SAL02083,EMP0628,2025,3078569,6.4,369374
SAL02084,EMP0628,2026,3305384,7.4,97370
SAL02085,EMP0629,2023,1491736,0.0,98663
SAL02086,EMP0629,2024,1718241,15.2,125550
SAL02087,EMP0629,2025,2021413,17.6,51283
SAL02088,EMP0629,2026,2334363,15.5,28480
SAL02089,EMP0630,2026,777262,0.0,52016
SAL02090,EMP0631,2023,419119,0.0,19323
SAL02091,EMP0631,2024,441257,5.3,21968
SAL02092,EMP0631,2025,505912,14.7,25332
SAL02093,EMP0631,2026,558450,10.4,48015
SAL02094,EMP0632,2023,1978756,0.0,157818
SAL02095,EMP0632,2024,2151662,8.7,304074
SAL02096,EMP0632,2025,2382404,10.7,22987
SAL02097,EMP0632,2026,2775193,16.5,192522
SAL02098,EMP0633,2023,692281,0.0,81020
SAL02099,EMP0633,2024,734466,6.1,109567
SAL02100,EMP0633,2025,754818,2.8,64644
SAL02101,EMP0633,2026,792485,5.0,90976
SAL02102,EMP0634,2023,1036391,0.0,31987
SAL02103,EMP0634,2024,1110201,7.1,82813
SAL02104,EMP0634,2025,1276616,15.0,138129
SAL02105,EMP0634,2026,1471950,15.3,121789
SAL02106,EMP0635,2024,581350,0.0,68695
SAL02107,EMP0635,2025,622415,7.1,77958
SAL02108,EMP0635,2026,654381,5.1,93611
SAL02109,EMP0636,2023,860520,0.0,32672
SAL02110,EMP0636,2024,965503,12.2,25856
SAL02111,EMP0636,2025,1116158,15.6,125134
SAL02112,EMP0636,2026,1188703,6.5,27758
SAL02113,EMP0637,2023,651354,0.0,33824
SAL02114,EMP0637,2024,691849,6.2,21296
SAL02115,EMP0637,2025,812524,17.4,94806
SAL02116,EMP0637,2026,886661,9.1,68968
SAL02117,EMP0638,2023,667418,0.0,40862
SAL02118,EMP0638,2024,770718,15.5,47744
SAL02119,EMP0638,2025,838587,8.8,116239
SAL02120,EMP0638,2026,893163,6.5,80046
SAL02121,EMP0639,2023,2843427,0.0,352738
SAL02122,EMP0639,2024,3013086,6.0,106897
SAL02123,EMP0639,2025,3335932,10.7,232610
SAL02124,EMP0639,2026,3921721,17.6,77966
SAL02125,EMP0640,2023,897432,0.0,143
SAL02126,EMP0640,2024,963376,7.3,107444
SAL02127,EMP0640,2025,1023912,6.3,105457
SAL02128,EMP0640,2026,1073262,4.8,156529
SAL02129,EMP0641,2023,707325,0.0,644
SAL02130,EMP0641,2024,752889,6.4,25173
SAL02131,EMP0641,2025,770364,2.3,33314
SAL02132,EMP0641,2026,827588,7.4,975
SAL02133,EMP0642,2026,764538,0.0,16023
SAL02134,EMP0643,2023,2526090,0.0,211454
SAL02135,EMP0643,2024,2958830,17.1,46837
SAL02136,EMP0643,2025,3412584,15.3,241962
SAL02137,EMP0643,2026,3871368,13.4,30332
SAL02138,EMP0644,2025,1441057,0.0,54079
SAL02139,EMP0644,2026,1585600,10.0,170459
SAL02140,EMP0645,2026,2779291,0.0,19278
SAL02141,EMP0646,2023,656816,0.0,68465
SAL02142,EMP0646,2024,696146,6.0,82767
SAL02143,EMP0646,2025,732301,5.2,108560
SAL02144,EMP0646,2026,776478,6.0,85193
SAL02145,EMP0647,2023,548552,0.0,41667
SAL02146,EMP0647,2024,642836,17.2,61620
SAL02147,EMP0647,2025,688544,7.1,76956
SAL02148,EMP0647,2026,730834,6.1,49896
SAL02149,EMP0648,2023,2969960,0.0,16070
SAL02150,EMP0648,2024,3218661,8.4,33371
SAL02151,EMP0648,2025,3730479,15.9,66925
SAL02152,EMP0648,2026,4090453,9.6,332600
SAL02153,EMP0649,2026,1774630,0.0,152446
SAL02154,EMP0650,2023,765091,0.0,93009
SAL02155,EMP0650,2024,875236,14.4,114737
SAL02156,EMP0650,2025,1007877,15.2,144953
SAL02157,EMP0650,2026,1170400,16.1,38942
SAL02158,EMP0651,2026,2852789,0.0,152519
SAL02159,EMP0652,2023,971453,0.0,71102
SAL02160,EMP0652,2024,1055407,8.6,45227
SAL02161,EMP0652,2025,1165960,10.5,79418
SAL02162,EMP0652,2026,1235644,6.0,173222
SAL02163,EMP0653,2023,1813817,0.0,152904
SAL02164,EMP0653,2024,1884603,3.9,207489
SAL02165,EMP0653,2025,1950958,3.5,228850
SAL02166,EMP0653,2026,2088584,7.1,75756
SAL02167,EMP0654,2023,5186628,0.0,239939
SAL02168,EMP0654,2024,5544304,6.9,65480
SAL02169,EMP0654,2025,6364175,14.8,675514
SAL02170,EMP0654,2026,6909697,8.6,446094
SAL02171,EMP0655,2024,1026127,0.0,33107
SAL02172,EMP0655,2025,1195130,16.5,19211
SAL02173,EMP0655,2026,1393871,16.6,208822
SAL02174,EMP0656,2026,1330117,0.0,20770
SAL02175,EMP0657,2023,1105408,0.0,91149
SAL02176,EMP0657,2024,1189955,7.6,25636
SAL02177,EMP0657,2025,1229770,3.3,164603
SAL02178,EMP0657,2026,1292086,5.1,183944
SAL02179,EMP0658,2024,1003839,0.0,73158
SAL02180,EMP0658,2025,1073450,6.9,110774
SAL02181,EMP0658,2026,1174281,9.4,102474
SAL02182,EMP0659,2023,1506099,0.0,75136
SAL02183,EMP0659,2024,1728947,14.8,111329
SAL02184,EMP0659,2025,1829921,5.8,134805
SAL02185,EMP0659,2026,1997209,9.1,170263
SAL02186,EMP0660,2023,505753,0.0,41218
SAL02187,EMP0660,2024,533483,5.5,1251
SAL02188,EMP0660,2025,558018,4.6,56380
